datetime,datetime_id,aqi_epa_calc,pm2_5_nowcast,pm10_nowcast,co_ppm_8hr_avg,no2_ppb,so2_ppb,pm2_5_pm10_ratio,traffic_index,total_pm,pm_weighted,hour,is_rush_hour,is_weekend,season,pm2_5_nowcast_lag_1h,no2_ppb_lag_1h
2025-01-22 00:00:00+00:00,1737504000,154,62.147772893772895,81.04614652014651,0.9396435714923241,15.11998565388921,4.094972372241126,0.7668195905936646,9.447848820930455,143.1939194139194,67.81728498168498,5,0,0,0,58.06612454212454,13.477779830672421
2025-01-22 01:00:00+00:00,1737507600,161,74.35588522588522,94.72290354090354,0.9804343069439485,20.402680114334157,5.140659632254238,0.7849831714013773,12.633781791378073,169.07878876678876,80.46599072039072,6,0,0,0,62.147772893772895,15.11998565388921
2025-01-22 02:00:00+00:00,1737511200,173,98.17352869352868,121.70577777777777,1.0911521733309533,32.057558335416424,6.640495738769393,0.8066464097767276,19.670995870582235,219.87930647130645,105.23320341880341,7,1,0,0,74.35588522588522,20.402680114334157
2025-01-22 03:00:00+00:00,1737514800,200,150.0050476190476,181.19671306471307,1.3723173531774364,56.82882481442437,9.552391283988387,0.8278574433382486,34.6462218299256,331.20176068376065,159.36254725274722,8,1,0,0,98.17352869352868,32.057558335416424
2025-01-22 04:00:00+00:00,1737518400,275,224.7298070818071,268.85360683760683,1.8953136335237415,66.29940985316973,13.46799394374551,0.8358816893892318,40.537771365311336,493.58341391941394,237.96694700854698,9,1,0,0,150.0050476190476,56.82882481442437
2025-01-22 05:00:00+00:00,1737522000,333,282.61392185592183,337.29506227106225,2.5290277802570507,75.04189716446946,16.19670339961914,0.8378833652441768,46.036749410784495,619.908984126984,299.0182639804639,10,0,0,0,224.7298070818071,66.29940985316973
2025-01-22 06:00:00+00:00,1737525600,327,277.00952625152627,332.993768009768,2.989380210192788,72.85760398213257,15.467775419099052,0.831876007491529,44.91031447335666,610.0032942612943,293.8047987789988,11,0,0,0,282.61392185592183,75.04189716446946
2025-01-22 07:00:00+00:00,1737529200,228,177.34038583638585,222.72378021978022,3.0374553172973933,22.039571355598785,7.277830674616801,0.7962346259631066,14.43872494027823,400.0641660561661,190.95540415140414,12,0,0,0,277.00952625152627,72.85760398213257
2025-01-22 08:00:00+00:00,1737532800,183,117.93985347985348,156.88293040293038,3.019973261781506,14.933975285563683,5.686401523428963,0.751769827201357,10.168374476050813,274.8227838827839,129.62277655677656,13,0,0,0,177.34038583638585,22.039571355598785
2025-01-22 09:00:00+00:00,1737536400,166,84.16914285714286,119.23215628815628,2.954417190289182,13.844485985371316,4.823900352761215,0.7059265342289516,9.48845846733846,203.40129914529913,94.68804688644687,14,0,0,0,117.93985347985348,14.933975285563683
2025-01-22 10:00:00+00:00,1737540000,153,59.162112332112336,90.73489133089133,2.805821900660478,11.840888589407788,3.6408235257390813,0.652032657606437,8.226861913908865,149.89700366300366,68.63394603174604,15,0,0,0,84.16914285714286,13.844485985371316
2025-01-22 11:00:00+00:00,1737543600,117,41.95222466422466,69.9044297924298,2.4765827048375577,10.01798697981763,3.1408781569006963,0.6001368552578884,7.001425269825601,111.85665445665445,50.33788620268619,16,0,0,0,59.162112332112336,11.840888589407788
2025-01-22 12:00:00+00:00,1737547200,91,31.03047374847375,55.86188766788767,1.8982280368618347,8.381095738552998,2.7058111947054595,0.5554855921260191,5.787948657876533,86.89236141636142,38.47989792429792,17,1,0,0,41.95222466422466,10.01798697981763
2025-01-22 13:00:00+00:00,1737550800,85,28.287785103785108,51.943570207570204,1.236834150749732,16.93757268152721,3.3660443917210374,0.5445868466635063,10.65727726921622,80.23135531135532,35.384520634920634,18,1,0,0,31.03047374847375,8.381095738552998
2025-01-22 14:00:00+00:00,1737554400,94,32.39845665445665,57.44131623931624,0.7910493729917886,28.050363543489368,4.094972372241126,0.5640270588416849,17.146637875290335,89.83977289377289,39.91131452991452,19,1,0,0,28.287785103785108,16.93757268152721
2025-01-22 15:00:00+00:00,1737558000,109,38.72009035409035,66.16542124542126,0.7706540052659764,29.50655899838063,4.2781584615864885,0.5852012973735861,18.01219700113477,104.8855115995116,46.953689621489616,20,1,0,0,32.39845665445665,28.050363543489368
2025-01-22 16:00:00+00:00,1737561600,138,50.56111355311356,81.4009938949939,0.8303834523384505,32.42426449011531,5.094863109917896,0.6211363170618858,19.78671207500457,131.96210744810747,59.81307765567766,21,1,0,0,38.72009035409035,29.50655899838063
2025-01-22 17:00:00+00:00,1737565200,160,73.09067155067156,108.1624468864469,0.9644099986611924,39.705241764571625,6.461126026285393,0.6757490575948689,24.20890905820745,181.25311843711847,83.61220415140416,22,1,0,0,50.56111355311356,32.42426449011531
