datetime,datetime_id,aqi_epa_calc,pm2_5_nowcast,pm10_nowcast,co_ppm_8hr_avg,no2_ppb,so2_ppb,pm2_5_nowcast_lag_1h,pm10_nowcast_lag_1h,co_ppm_8hr_avg_lag_1h,no2_ppb_lag_1h,pm2_5_pm10_ratio,traffic_index,hour,is_rush_hour,is_weekend,season,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,pm2_5_nowcast_ma_6h,pm10_nowcast_ma_6h,no2_ppb_ma_6h
2025-09-27 00:00:00,1758931200,25,5.9408083028083025,22.442446886446888,0.07945813548732596,0.026572909760789475,0.02289826116817032,6.1820097680097685,23.736979242979242,0.07943085728311318,0.026572909760789475,0.2647130383272061,0.04772700005140407,0,0,1,3,0.0,1.0,-0.9749279121818236,-0.2225209339563146,6.506718762718762,25.55754131054131,0.026572909760789475
2025-09-27 01:00:00,1758934800,24,5.745186813186813,21.45506471306471,0.07948541369153873,0.026572909760789475,0.02289826116817032,5.9408083028083025,22.442446886446888,0.07945813548732596,0.026572909760789475,0.2677776501735917,0.04773791133308918,1,0,1,3,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,6.294887667887668,24.393071225071225,0.026572909760789475
2025-09-27 02:00:00,1758938400,24,5.647372405372405,21.011347985347985,0.07949305158871832,0.026572909760789475,0.026714638029532046,5.745186813186813,21.45506471306471,0.07948541369153873,0.026572909760789475,0.26877725357318977,0.047740966491961016,2,0,1,3,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,6.094776149776149,23.320665445665444,0.026572909760789475
2025-09-27 03:00:00,1758942000,24,5.678481074481073,21.26954822954823,0.07947777579435916,0.026572909760789475,0.030531014890893764,5.647372405372405,21.011347985347985,0.07949305158871832,0.026572909760789475,0.26697704216361184,0.047734856174217355,3,0,1,3,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,5.934700447700447,22.48850508750509,0.026572909760789475
2025-09-27 04:00:00,1758945600,24,5.829074481074481,22.143860805860808,0.07945158871831488,0.026572909760789475,0.030531014890893764,5.678481074481073,21.26954822954823,0.07947777579435916,0.026572909760789475,0.26323659330136784,0.04772438134379964,4,0,1,3,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,5.837155474155474,22.009874643874642,0.026572909760789475
2025-09-27 05:00:00,1758949200,25,6.079428571428572,23.50133333333333,0.07939921456622635,0.02125832780863158,0.03816376861361721,5.829074481074481,22.143860805860808,0.07945158871831488,0.026572909760789475,0.25868441101619366,0.04451468251166949,5,0,1,3,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,5.820058608058608,21.970600325600326,0.025687146102101235
2025-09-27 06:00:00,1758952800,27,6.404676434676435,25.20046153846154,0.07930974205640842,0.02125832780863158,0.03816376861361721,6.079428571428572,23.50133333333333,0.07939921456622635,0.02125832780863158,0.25414917202613396,0.04447889350774232,6,0,1,3,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,5.897369963369964,22.430269434269434,0.024801382443408248
2025-09-27 07:00:00,1758956400,28,6.787374847374847,27.13541636141636,0.07922245180292752,0.02125832780863158,0.04198014547497892,6.404676434676435,25.20046153846154,0.07930974205640842,0.02125832780863158,0.25012974766901913,0.044443977406349956,7,1,1,3,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,6.071067969067969,23.37699470899471,0.023915618784715265
2025-09-27 08:00:00,1758960000,30,7.198800976800977,29.098271062271063,0.07916353088182791,0.02125832780863158,0.03816376861361721,6.787374847374847,27.13541636141636,0.07922245180292752,0.02125832780863158,0.2473961755801695,0.044420409037910114,8,1,1,3,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,6.329639397639397,24.724815221815224,0.02302985512602228
2025-09-27 09:00:00,1758963600,32,7.619597069597069,30.98508669108669,0.07913843493395216,0.02125832780863158,0.03816376861361721,7.198800976800977,29.098271062271063,0.07916353088182791,0.02125832780863158,0.24591175572824708,0.04441037065875981,9,1,1,3,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,6.65315873015873,26.344071632071632,0.0221440914673293
